,xdot0,xdot1,xdot2,xdot3
0,0.0,0.0,0.0,0.0
1,0.0457117924862098,0.09842560883432619,0.10370986495815447,0.224952756165942
2,0.08864545914118654,0.18058948094721508,0.20107017075704292,0.4464562215485903
3,0.1298217863306983,0.2488628776961485,0.29268524089244724,0.6633569278534897
4,0.16966390930418945,0.30581638289865654,0.37896179406834146,0.8749341029326617
5,0.20825250165076797,0.3537560855655068,0.4602312572537482,1.080810914057476
6,0.2455337548052766,0.3945770727495726,0.5368500226865693,1.2808400676991103
7,0.28142916012260094,0.42977950785362595,0.6092352397407048,1.475019602581177
8,0.3158762949215896,0.46053821729991357,0.6778540548740737,1.6634399533531168
9,0.34883655981906464,0.4877765075132196,0.7431941571257105,1.8462506775465914
10,0.38029177829375027,0.5122279124190744,0.8057340717096493,2.023638083670619
11,0.4102393227153453,0.5344832237799229,0.86592106899781,2.1958092620866787
12,0.438688728840099,0.5550247854117949,0.9241579889577933,2.3629804751451386
13,0.46565997806446524,0.5742510774155498,0.9807974305106002,2.525368869089054
14,0.49118280157064165,0.5924943536197065,1.0361410729756748,2.683186807264253
15,0.5152963392360078,0.6100334786841494,1.0904421647878426,2.8366382381851225
16,0.5380487098653164,0.6271035021631912,1.1439097434653345,2.9859165847780034
17,0.559496284209931,0.6439030120101021,1.1967136378029983,3.131203722099144
18,0.5797026278978529,0.6605999483334505,1.2489896656524004,3.272669698719964
19,0.5987371937376793,0.6773363160519323,1.3008446875417599,3.4104729397241225
20,0.6166738873276942,0.6942320702264939,1.3523613280130555,3.5447607427776835
21,0.6335896312389663,0.7113883439480286,1.4036022691396144,3.675669937479745
22,0.6495630257768951,0.7288901248315772,1.4546140753879682,3.8033276230793027
23,0.664673218518606,0.746808499243979,1.505430575660971,3.927851922443052
24,0.678998905192133,0.765202419492339,1.5560757495909208,4.04935273768937
25,0.6926175656721127,0.7841201540711504,1.6065662175304147,4.167932472625409
26,0.7056049246842261,0.8036004771743959,1.6569133744560487,4.283686709943835
27,0.7180345448736577,0.8236735967498859,1.707125168123246,4.396704848492744
28,0.7299775368514845,0.8443618983893754,1.7572075728286676,4.5070706957257896
29,0.741502348780125,0.8656805570215886,1.8071657910586623,4.614863015876519
30,0.7526746031151053,0.8876380643015236,1.8570052109500985,4.720156035305197
31,0.7635569556367449,0.9102367137002083,1.9067321435552982,4.823019906846381
32,0.7742089602088078,0.9334730777084487,1.9563543608827263,4.92352113508557
33,0.7846869309927456,0.9573385030217234,2.0058814540496046,5.021722964419015
34,0.7950438009617657,0.981819640281652,2.0553250303737363,5.117685731628532
35,0.8053289809360317,1.006899015492385,2.104698768541442,5.211467184607508
36,0.8155882271984207,1.0325556416360517,2.1540183519725646,5.303122768783987
37,0.8258635276111526,1.058765661513648,2.2033013014658813,5.3927058827656875
38,0.8361930163756651,1.0855030071039367,2.2525667288576527,5.480268104761237
39,0.8466109264244164,1.1127400570756243,2.301835033450882,5.56585939140464
40,0.8571475862746023,1.140448272634431,2.35112756221077,5.6495282507094515
41,0.8678294654109641,1.1685987925400934,2.4004662531445877,5.731321890985828
42,0.8786792692837605,1.1971629705884856,2.449873278978707,5.811286347648931
43,0.8897160821438761,1.2261128426659276,2.4993707053822147,5.889466589915264
44,0.90095555345073,1.2554215151043084,2.5489801747834275,5.96590660941317
45,0.9124101216550005,1.2850634709410136,2.598722623514303,6.04064949271885
46,0.9240892678655205,1.315014795313804,2.6486180368159364,6.113737479768476
47,0.9359997900113088,1.345253324168539,2.698685242682996,6.185212010057859
48,0.9481460818327161,1.3757587177206487,2.748941739493506,6.255113758914098
49,0.9605304509223108,1.406512505106251,2.7994035771565424,6.323482662800616
50,0.9731534022423064,1.4374980561339332,2.8500852527015836,6.39035793852992
51,0.9860139231979822,1.4687005245055818,2.900999636398585,6.455778095748606
